Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,TrackStatus,EventName,SessionName,Year
RUS,Mercedes,28.0,0 days 00:01:36.911000,0 days 00:00:30.980000,0 days 00:00:42.149000,0 days 00:00:23.782000,2.0,HARD,17.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,29.0,0 days 00:01:37.066000,0 days 00:00:30.993000,0 days 00:00:42.224000,0 days 00:00:23.849000,2.0,HARD,18.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,30.0,0 days 00:01:37.186000,0 days 00:00:31.030000,0 days 00:00:42.221000,0 days 00:00:23.935000,2.0,HARD,19.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,31.0,0 days 00:01:39.405000,0 days 00:00:31.061000,0 days 00:00:42.153000,0 days 00:00:26.191000,2.0,HARD,20.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,32.0,0 days 00:01:57.267000,0 days 00:00:52.151000,0 days 00:00:41.641000,0 days 00:00:23.475000,3.0,HARD,1.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,33.0,0 days 00:01:35.838000,0 days 00:00:30.638000,0 days 00:00:41.572000,0 days 00:00:23.628000,3.0,HARD,2.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,34.0,0 days 00:01:35.241000,0 days 00:00:30.286000,0 days 00:00:41.651000,0 days 00:00:23.304000,3.0,HARD,3.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,35.0,0 days 00:01:35.772000,0 days 00:00:30.587000,0 days 00:00:41.817000,0 days 00:00:23.368000,3.0,HARD,4.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,36.0,0 days 00:01:35.434000,0 days 00:00:30.608000,0 days 00:00:41.494000,0 days 00:00:23.332000,3.0,HARD,5.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,37.0,0 days 00:01:35.481000,0 days 00:00:30.566000,0 days 00:00:41.586000,0 days 00:00:23.329000,3.0,HARD,6.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,38.0,0 days 00:01:35.479000,0 days 00:00:30.600000,0 days 00:00:41.469000,0 days 00:00:23.410000,3.0,HARD,7.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,39.0,0 days 00:01:35.204000,0 days 00:00:30.547000,0 days 00:00:41.329000,0 days 00:00:23.328000,3.0,HARD,8.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,40.0,0 days 00:01:35.065000,0 days 00:00:30.390000,0 days 00:00:41.347000,0 days 00:00:23.328000,3.0,HARD,9.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,41.0,0 days 00:01:35.093000,0 days 00:00:30.541000,0 days 00:00:41.250000,0 days 00:00:23.302000,3.0,HARD,10.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,42.0,0 days 00:01:35.136000,0 days 00:00:30.570000,0 days 00:00:41.196000,0 days 00:00:23.370000,3.0,HARD,11.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,43.0,0 days 00:01:35.193000,0 days 00:00:30.626000,0 days 00:00:41.237000,0 days 00:00:23.330000,3.0,HARD,12.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,44.0,0 days 00:01:35.162000,0 days 00:00:30.573000,0 days 00:00:41.252000,0 days 00:00:23.337000,3.0,HARD,13.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,45.0,0 days 00:01:35.276000,0 days 00:00:30.599000,0 days 00:00:41.328000,0 days 00:00:23.349000,3.0,HARD,14.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,46.0,0 days 00:01:36.657000,0 days 00:00:30.649000,0 days 00:00:42.244000,0 days 00:00:23.764000,3.0,HARD,15.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,47.0,0 days 00:01:35.805000,0 days 00:00:30.525000,0 days 00:00:41.724000,0 days 00:00:23.556000,3.0,HARD,16.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,48.0,0 days 00:01:36.059000,0 days 00:00:30.794000,0 days 00:00:41.795000,0 days 00:00:23.470000,3.0,HARD,17.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,49.0,0 days 00:01:35.954000,0 days 00:00:30.723000,0 days 00:00:41.727000,0 days 00:00:23.504000,3.0,HARD,18.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,50.0,0 days 00:01:36.181000,0 days 00:00:30.691000,0 days 00:00:41.930000,0 days 00:00:23.560000,3.0,HARD,19.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,51.0,0 days 00:01:35.852000,0 days 00:00:30.639000,0 days 00:00:41.734000,0 days 00:00:23.479000,3.0,HARD,20.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,52.0,0 days 00:01:36.186000,0 days 00:00:30.678000,0 days 00:00:41.927000,0 days 00:00:23.581000,3.0,HARD,21.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,53.0,0 days 00:01:35.979000,0 days 00:00:30.752000,0 days 00:00:41.740000,0 days 00:00:23.487000,3.0,HARD,22.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,54.0,0 days 00:01:36.013000,0 days 00:00:30.744000,0 days 00:00:41.687000,0 days 00:00:23.582000,3.0,HARD,23.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,55.0,0 days 00:01:36.151000,0 days 00:00:30.818000,0 days 00:00:41.709000,0 days 00:00:23.624000,3.0,HARD,24.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,56.0,0 days 00:01:36.350000,0 days 00:00:30.808000,0 days 00:00:41.885000,0 days 00:00:23.657000,3.0,HARD,25.0,1,Bahrain Grand Prix,R,2024
RUS,Mercedes,57.0,0 days 00:01:36.440000,0 days 00:00:30.765000,0 days 00:00:42.018000,0 days 00:00:23.657000,3.0,HARD,26.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,1.0,,,0 days 00:00:42.861000,0 days 00:00:23.765000,1.0,SOFT,4.0,12,Bahrain Grand Prix,R,2024
SAI,Ferrari,2.0,0 days 00:01:37.236000,0 days 00:00:30.974000,0 days 00:00:42.366000,0 days 00:00:23.896000,1.0,SOFT,5.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,3.0,0 days 00:01:37.080000,0 days 00:00:31.049000,0 days 00:00:42.179000,0 days 00:00:23.852000,1.0,SOFT,6.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,4.0,0 days 00:01:37.264000,0 days 00:00:30.957000,0 days 00:00:42.373000,0 days 00:00:23.934000,1.0,SOFT,7.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,5.0,0 days 00:01:38.032000,0 days 00:00:30.967000,0 days 00:00:42.821000,0 days 00:00:24.244000,1.0,SOFT,8.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,6.0,0 days 00:01:37.741000,0 days 00:00:30.879000,0 days 00:00:42.803000,0 days 00:00:24.059000,1.0,SOFT,9.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,7.0,0 days 00:01:38.260000,0 days 00:00:30.847000,0 days 00:00:43.148000,0 days 00:00:24.265000,1.0,SOFT,10.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,8.0,0 days 00:01:38.183000,0 days 00:00:31.341000,0 days 00:00:42.701000,0 days 00:00:24.141000,1.0,SOFT,11.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,9.0,0 days 00:01:38.030000,0 days 00:00:30.990000,0 days 00:00:42.868000,0 days 00:00:24.172000,1.0,SOFT,12.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,10.0,0 days 00:01:37.608000,0 days 00:00:30.819000,0 days 00:00:42.638000,0 days 00:00:24.151000,1.0,SOFT,13.0,12,Bahrain Grand Prix,R,2024
SAI,Ferrari,11.0,0 days 00:01:37.656000,0 days 00:00:31.266000,0 days 00:00:42.386000,0 days 00:00:24.004000,1.0,SOFT,14.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,12.0,0 days 00:01:37.650000,0 days 00:00:31.089000,0 days 00:00:42.460000,0 days 00:00:24.101000,1.0,SOFT,15.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,13.0,0 days 00:01:37.243000,0 days 00:00:31.025000,0 days 00:00:42.212000,0 days 00:00:24.006000,1.0,SOFT,16.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,14.0,0 days 00:01:39.753000,0 days 00:00:31.011000,0 days 00:00:42.119000,0 days 00:00:26.623000,1.0,SOFT,17.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,15.0,0 days 00:01:57.225000,0 days 00:00:51.656000,0 days 00:00:42.013000,0 days 00:00:23.556000,2.0,HARD,1.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,16.0,0 days 00:01:36.376000,0 days 00:00:30.412000,0 days 00:00:42.131000,0 days 00:00:23.833000,2.0,HARD,2.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,17.0,0 days 00:01:35.507000,0 days 00:00:30.202000,0 days 00:00:41.758000,0 days 00:00:23.547000,2.0,HARD,3.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,18.0,0 days 00:01:36.088000,0 days 00:00:30.590000,0 days 00:00:41.964000,0 days 00:00:23.534000,2.0,HARD,4.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,19.0,0 days 00:01:36.236000,0 days 00:00:30.805000,0 days 00:00:41.897000,0 days 00:00:23.534000,2.0,HARD,5.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,20.0,0 days 00:01:36.034000,0 days 00:00:30.786000,0 days 00:00:41.660000,0 days 00:00:23.588000,2.0,HARD,6.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,21.0,0 days 00:01:36.104000,0 days 00:00:30.796000,0 days 00:00:41.752000,0 days 00:00:23.556000,2.0,HARD,7.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,22.0,0 days 00:01:36.008000,0 days 00:00:30.686000,0 days 00:00:41.770000,0 days 00:00:23.552000,2.0,HARD,8.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,23.0,0 days 00:01:36.149000,0 days 00:00:30.738000,0 days 00:00:41.797000,0 days 00:00:23.614000,2.0,HARD,9.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,24.0,0 days 00:01:36.200000,0 days 00:00:30.698000,0 days 00:00:41.881000,0 days 00:00:23.621000,2.0,HARD,10.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,25.0,0 days 00:01:36.220000,0 days 00:00:30.724000,0 days 00:00:41.907000,0 days 00:00:23.589000,2.0,HARD,11.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,26.0,0 days 00:01:36.221000,0 days 00:00:30.714000,0 days 00:00:41.878000,0 days 00:00:23.629000,2.0,HARD,12.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,27.0,0 days 00:01:36.272000,0 days 00:00:30.807000,0 days 00:00:41.836000,0 days 00:00:23.629000,2.0,HARD,13.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,28.0,0 days 00:01:36.534000,0 days 00:00:30.901000,0 days 00:00:41.965000,0 days 00:00:23.668000,2.0,HARD,14.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,29.0,0 days 00:01:36.600000,0 days 00:00:30.852000,0 days 00:00:41.970000,0 days 00:00:23.778000,2.0,HARD,15.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,30.0,0 days 00:01:36.337000,0 days 00:00:30.746000,0 days 00:00:41.897000,0 days 00:00:23.694000,2.0,HARD,16.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,31.0,0 days 00:01:36.537000,0 days 00:00:30.851000,0 days 00:00:41.959000,0 days 00:00:23.727000,2.0,HARD,17.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,32.0,0 days 00:01:36.762000,0 days 00:00:30.873000,0 days 00:00:42.115000,0 days 00:00:23.774000,2.0,HARD,18.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,33.0,0 days 00:01:36.556000,0 days 00:00:30.833000,0 days 00:00:41.987000,0 days 00:00:23.736000,2.0,HARD,19.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,34.0,0 days 00:01:36.551000,0 days 00:00:30.858000,0 days 00:00:41.933000,0 days 00:00:23.760000,2.0,HARD,20.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,35.0,0 days 00:01:39.274000,0 days 00:00:30.872000,0 days 00:00:42.117000,0 days 00:00:26.285000,2.0,HARD,21.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,36.0,0 days 00:01:55.620000,0 days 00:00:50.852000,0 days 00:00:41.528000,0 days 00:00:23.240000,3.0,HARD,1.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,37.0,0 days 00:01:35.302000,0 days 00:00:30.695000,0 days 00:00:41.390000,0 days 00:00:23.217000,3.0,HARD,2.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,38.0,0 days 00:01:35.100000,0 days 00:00:30.631000,0 days 00:00:41.329000,0 days 00:00:23.140000,3.0,HARD,3.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,39.0,0 days 00:01:34.709000,0 days 00:00:30.481000,0 days 00:00:41.066000,0 days 00:00:23.162000,3.0,HARD,4.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,40.0,0 days 00:01:34.739000,0 days 00:00:30.382000,0 days 00:00:41.146000,0 days 00:00:23.211000,3.0,HARD,5.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,41.0,0 days 00:01:35.041000,0 days 00:00:30.638000,0 days 00:00:41.205000,0 days 00:00:23.198000,3.0,HARD,6.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,42.0,0 days 00:01:34.861000,0 days 00:00:30.448000,0 days 00:00:41.195000,0 days 00:00:23.218000,3.0,HARD,7.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,43.0,0 days 00:01:34.795000,0 days 00:00:30.387000,0 days 00:00:41.201000,0 days 00:00:23.207000,3.0,HARD,8.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,44.0,0 days 00:01:34.507000,0 days 00:00:30.350000,0 days 00:00:40.971000,0 days 00:00:23.186000,3.0,HARD,9.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,45.0,0 days 00:01:34.790000,0 days 00:00:30.398000,0 days 00:00:41.123000,0 days 00:00:23.269000,3.0,HARD,10.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,46.0,0 days 00:01:34.853000,0 days 00:00:30.466000,0 days 00:00:41.116000,0 days 00:00:23.271000,3.0,HARD,11.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,47.0,0 days 00:01:34.901000,0 days 00:00:30.455000,0 days 00:00:41.086000,0 days 00:00:23.360000,3.0,HARD,12.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,48.0,0 days 00:01:34.981000,0 days 00:00:30.602000,0 days 00:00:41.028000,0 days 00:00:23.351000,3.0,HARD,13.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,49.0,0 days 00:01:35.440000,0 days 00:00:30.499000,0 days 00:00:41.580000,0 days 00:00:23.361000,3.0,HARD,14.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,50.0,0 days 00:01:35.142000,0 days 00:00:30.468000,0 days 00:00:41.331000,0 days 00:00:23.343000,3.0,HARD,15.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,51.0,0 days 00:01:35.282000,0 days 00:00:30.502000,0 days 00:00:41.387000,0 days 00:00:23.393000,3.0,HARD,16.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,52.0,0 days 00:01:35.083000,0 days 00:00:30.522000,0 days 00:00:41.259000,0 days 00:00:23.302000,3.0,HARD,17.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,53.0,0 days 00:01:35.211000,0 days 00:00:30.491000,0 days 00:00:41.288000,0 days 00:00:23.432000,3.0,HARD,18.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,54.0,0 days 00:01:35.309000,0 days 00:00:30.555000,0 days 00:00:41.277000,0 days 00:00:23.477000,3.0,HARD,19.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,55.0,0 days 00:01:35.407000,0 days 00:00:30.699000,0 days 00:00:41.192000,0 days 00:00:23.516000,3.0,HARD,20.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,56.0,0 days 00:01:35.305000,0 days 00:00:30.593000,0 days 00:00:41.180000,0 days 00:00:23.532000,3.0,HARD,21.0,1,Bahrain Grand Prix,R,2024
SAI,Ferrari,57.0,0 days 00:01:35.327000,0 days 00:00:30.550000,0 days 00:00:41.125000,0 days 00:00:23.652000,3.0,HARD,22.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,1.0,,,0 days 00:00:42.610000,0 days 00:00:23.856000,1.0,SOFT,4.0,12,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,2.0,0 days 00:01:36.541000,0 days 00:00:30.678000,0 days 00:00:41.867000,0 days 00:00:23.996000,1.0,SOFT,5.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,3.0,0 days 00:01:37.297000,0 days 00:00:30.596000,0 days 00:00:42.478000,0 days 00:00:24.223000,1.0,SOFT,6.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,4.0,0 days 00:01:37.722000,0 days 00:00:30.716000,0 days 00:00:42.623000,0 days 00:00:24.383000,1.0,SOFT,7.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,5.0,0 days 00:01:38.044000,0 days 00:00:30.997000,0 days 00:00:42.754000,0 days 00:00:24.293000,1.0,SOFT,8.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,6.0,0 days 00:01:37.823000,0 days 00:00:30.843000,0 days 00:00:42.702000,0 days 00:00:24.278000,1.0,SOFT,9.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,7.0,0 days 00:01:37.821000,0 days 00:00:31.013000,0 days 00:00:42.682000,0 days 00:00:24.126000,1.0,SOFT,10.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,8.0,0 days 00:01:37.838000,0 days 00:00:31.305000,0 days 00:00:42.428000,0 days 00:00:24.105000,1.0,SOFT,11.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,9.0,0 days 00:01:37.596000,0 days 00:00:31.145000,0 days 00:00:42.395000,0 days 00:00:24.056000,1.0,SOFT,12.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,10.0,0 days 00:01:37.630000,0 days 00:00:31.178000,0 days 00:00:42.322000,0 days 00:00:24.130000,1.0,SOFT,13.0,12,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,11.0,0 days 00:01:37.836000,0 days 00:00:31.054000,0 days 00:00:42.473000,0 days 00:00:24.309000,1.0,SOFT,14.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,12.0,0 days 00:01:40.277000,0 days 00:00:30.891000,0 days 00:00:42.506000,0 days 00:00:26.880000,1.0,SOFT,15.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,13.0,0 days 00:01:57.624000,0 days 00:00:51.896000,0 days 00:00:41.803000,0 days 00:00:23.925000,2.0,HARD,1.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,14.0,0 days 00:01:35.606000,0 days 00:00:30.063000,0 days 00:00:41.855000,0 days 00:00:23.688000,2.0,HARD,2.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,15.0,0 days 00:01:36.815000,0 days 00:00:30.785000,0 days 00:00:41.795000,0 days 00:00:24.235000,2.0,HARD,3.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,16.0,0 days 00:01:35.783000,0 days 00:00:30.569000,0 days 00:00:41.558000,0 days 00:00:23.656000,2.0,HARD,4.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,17.0,0 days 00:01:36.454000,0 days 00:00:30.922000,0 days 00:00:41.823000,0 days 00:00:23.709000,2.0,HARD,5.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,18.0,0 days 00:01:36.311000,0 days 00:00:30.803000,0 days 00:00:41.835000,0 days 00:00:23.673000,2.0,HARD,6.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,19.0,0 days 00:01:36.038000,0 days 00:00:30.702000,0 days 00:00:41.633000,0 days 00:00:23.703000,2.0,HARD,7.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,20.0,0 days 00:01:36.278000,0 days 00:00:30.918000,0 days 00:00:41.686000,0 days 00:00:23.674000,2.0,HARD,8.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,21.0,0 days 00:01:36.165000,0 days 00:00:30.849000,0 days 00:00:41.610000,0 days 00:00:23.706000,2.0,HARD,9.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,22.0,0 days 00:01:36.037000,0 days 00:00:30.824000,0 days 00:00:41.536000,0 days 00:00:23.677000,2.0,HARD,10.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,23.0,0 days 00:01:36.249000,0 days 00:00:30.840000,0 days 00:00:41.729000,0 days 00:00:23.680000,2.0,HARD,11.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,24.0,0 days 00:01:36.211000,0 days 00:00:30.792000,0 days 00:00:41.687000,0 days 00:00:23.732000,2.0,HARD,12.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,25.0,0 days 00:01:36.344000,0 days 00:00:30.878000,0 days 00:00:41.719000,0 days 00:00:23.747000,2.0,HARD,13.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,26.0,0 days 00:01:36.347000,0 days 00:00:30.938000,0 days 00:00:41.666000,0 days 00:00:23.743000,2.0,HARD,14.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,27.0,0 days 00:01:36.233000,0 days 00:00:30.853000,0 days 00:00:41.543000,0 days 00:00:23.837000,2.0,HARD,15.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,28.0,0 days 00:01:36.226000,0 days 00:00:30.929000,0 days 00:00:41.588000,0 days 00:00:23.709000,2.0,HARD,16.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,29.0,0 days 00:01:36.437000,0 days 00:00:30.926000,0 days 00:00:41.749000,0 days 00:00:23.762000,2.0,HARD,17.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,30.0,0 days 00:01:36.313000,0 days 00:00:30.916000,0 days 00:00:41.643000,0 days 00:00:23.754000,2.0,HARD,18.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,31.0,0 days 00:01:36.339000,0 days 00:00:30.843000,0 days 00:00:41.752000,0 days 00:00:23.744000,2.0,HARD,19.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,32.0,0 days 00:01:36.276000,0 days 00:00:30.856000,0 days 00:00:41.671000,0 days 00:00:23.749000,2.0,HARD,20.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,33.0,0 days 00:01:36.564000,0 days 00:00:30.907000,0 days 00:00:41.752000,0 days 00:00:23.905000,2.0,HARD,21.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,34.0,0 days 00:01:36.378000,0 days 00:00:30.840000,0 days 00:00:41.734000,0 days 00:00:23.804000,2.0,HARD,22.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,35.0,0 days 00:01:36.776000,0 days 00:00:30.938000,0 days 00:00:41.910000,0 days 00:00:23.928000,2.0,HARD,23.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,36.0,0 days 00:01:39.365000,0 days 00:00:31.014000,0 days 00:00:41.781000,0 days 00:00:26.570000,2.0,HARD,24.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,37.0,0 days 00:01:55.808000,0 days 00:00:51.096000,0 days 00:00:41.214000,0 days 00:00:23.498000,3.0,SOFT,1.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,38.0,0 days 00:01:34.804000,0 days 00:00:30.581000,0 days 00:00:40.931000,0 days 00:00:23.292000,3.0,SOFT,2.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,39.0,0 days 00:01:34.607000,0 days 00:00:30.563000,0 days 00:00:40.893000,0 days 00:00:23.151000,3.0,SOFT,3.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,40.0,0 days 00:01:34.364000,0 days 00:00:30.400000,0 days 00:00:40.772000,0 days 00:00:23.192000,3.0,SOFT,4.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,41.0,0 days 00:01:34.400000,0 days 00:00:30.351000,0 days 00:00:40.884000,0 days 00:00:23.165000,3.0,SOFT,5.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,42.0,0 days 00:01:34.525000,0 days 00:00:30.299000,0 days 00:00:40.985000,0 days 00:00:23.241000,3.0,SOFT,6.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,43.0,0 days 00:01:34.797000,0 days 00:00:30.403000,0 days 00:00:41.148000,0 days 00:00:23.246000,3.0,SOFT,7.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,44.0,0 days 00:01:34.799000,0 days 00:00:30.389000,0 days 00:00:41.028000,0 days 00:00:23.382000,3.0,SOFT,8.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,45.0,0 days 00:01:34.592000,0 days 00:00:30.338000,0 days 00:00:40.986000,0 days 00:00:23.268000,3.0,SOFT,9.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,46.0,0 days 00:01:34.844000,0 days 00:00:30.410000,0 days 00:00:41.109000,0 days 00:00:23.325000,3.0,SOFT,10.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,47.0,0 days 00:01:34.730000,0 days 00:00:30.281000,0 days 00:00:41.074000,0 days 00:00:23.375000,3.0,SOFT,11.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,48.0,0 days 00:01:34.885000,0 days 00:00:30.358000,0 days 00:00:41.147000,0 days 00:00:23.380000,3.0,SOFT,12.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,49.0,0 days 00:01:34.966000,0 days 00:00:30.400000,0 days 00:00:41.133000,0 days 00:00:23.433000,3.0,SOFT,13.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,50.0,0 days 00:01:35.082000,0 days 00:00:30.366000,0 days 00:00:41.337000,0 days 00:00:23.379000,3.0,SOFT,14.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,51.0,0 days 00:01:34.940000,0 days 00:00:30.360000,0 days 00:00:41.144000,0 days 00:00:23.436000,3.0,SOFT,15.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,52.0,0 days 00:01:35.183000,0 days 00:00:30.577000,0 days 00:00:41.129000,0 days 00:00:23.477000,3.0,SOFT,16.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,53.0,0 days 00:01:35.842000,0 days 00:00:30.638000,0 days 00:00:41.522000,0 days 00:00:23.682000,3.0,SOFT,17.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,54.0,0 days 00:01:35.459000,0 days 00:00:30.578000,0 days 00:00:41.382000,0 days 00:00:23.499000,3.0,SOFT,18.0,1,Bahrain Grand Prix,R,2024
PER,Red Bull Racing,55.0,0 days 00:01:35.611000,0 days 00:00:30.683000,0 days 00:00:41.420000,0 days 00:00:23.508000,3.0,SOFT,19.0,1,Bahrain Grand Prix,R,2024
